a,b,kind_a,kind_b,auc_a,auc_b,deficit,rho,sd_gap,mean_gap,law_rho,law_if,law_if_fpc,r_rho,r_if,r_if_fpc
OURS:stack_pub149_hybrid,SYN:iv86s0a,ours,synth,0.9700183101166489,0.9673277004087414,0.0026906097079074653,0.9925122027975054,0.0001719652317278504,0.0026914139419961275,6.963718467697111e-05,0.00017345532274782923,0.00016585503758999157,2.4694454913068733,0.9914093669979493,1.0368405700944927
OURS:stack_pub149_hybrid,SYN:iv86s0b,ours,synth,0.9700183101166489,0.9671389428213523,0.0028793672952965865,0.9923515938396456,0.00017975762963624896,0.0028802141910475075,7.053829906373861e-05,0.00017981391967022406,0.00017193502011734584,2.5483692125014166,0.9996869539684229,1.0454974763929081
OURS:stack_pub149_hybrid,SYN:rd86s0a,ours,synth,0.9700183101166489,0.9671813486261908,0.0028369614904580898,0.9925624985150475,0.00017767294274753445,0.0028375080404356087,6.953327412115186e-05,0.00017827654563426474,0.0001704650091399681,2.5552218702942793,0.9966142327663865,1.0422839481482558
OURS:stack_pub149_hybrid,SYN:rd86s0b,ours,synth,0.9700183101166489,0.9672795553078654,0.0027387548087834945,0.9924474906316371,0.00017427372141974332,0.00273994006002062,6.996984524382358e-05,0.00017521179438158288,0.00016753454597420812,2.490697539953855,0.994646062697146,1.0402255869459467
OURS:stack_pub149_hybrid,STK:s0a,ours,stackhalf,0.9700183101166489,0.9699188896278209,9.94204888279393e-05,0.9979162378879826,3.770145262218582e-05,9.972866506855472e-05,3.5710986970637835e-05,4.195230113229236e-05,4.011407877865237e-05,1.0557381864910254,0.8986742468142113,0.9398558752955711
OURS:stack_pub149_hybrid,STK:s0b,ours,stackhalf,0.9700183101166489,0.9698489422056923,0.00016936791095656378,0.9977362640796065,4.8669351917948603e-05,0.00017011172515941182,3.718939776289096e-05,4.962381773665973e-05,4.744945283713175e-05,1.3086888964497507,0.98076597363435,1.0257094446379413
OURS:stack_pub149_hybrid,STK:s1a,ours,stackhalf,0.9700183101166489,0.9699951526153978,2.315750125103655e-05,0.9992624432978173,2.9870383358769703e-05,2.3683460830391045e-05,2.121024960960763e-05,2.9921881243561827e-05,2.861079533217333e-05,1.408299473535629,0.9982789222250789,1.0440249217811832
OURS:stack_pub149_hybrid,STK:s1b,ours,stackhalf,0.9700183101166489,0.9697817311143507,0.00023657900229812068,0.9963620447603445,5.4355028689661416e-05,0.0002366051863352617,4.731115601740287e-05,5.5929442953423974e-05,5.347878471802914e-05,1.1488839687127395,0.9718499920502753,1.0163848893772052
OURS:stack_pub149_hybrid,STK:s2a,ours,stackhalf,0.9700183101166489,0.9698956376462755,0.00012267247037334172,0.9980286750991326,4.277056948056819e-05,0.00012288783621442414,3.472990731176667e-05,4.44011700436914e-05,4.2455645695820575e-05,1.2315198280439206,0.9632757298621033,1.0074177127584851
OURS:stack_pub149_hybrid,STK:s2b,ours,stackhalf,0.9700183101166489,0.9698705691099355,0.00014774100671333112,0.9985533968772236,4.505967148104882e-05,0.00014924788051868873,2.976249670052896e-05,4.624455275741144e-05,4.421825698057922e-05,1.5139748501088617,0.9743779276539177,1.0190286672954827
OURS:stack_pub149_hybrid,STK:s3a,ours,stackhalf,0.9700183101166489,0.9698157168164734,0.00020259330017546873,0.9967619103700753,5.022610653752453e-05,0.00020382951735275156,4.453142700313471e-05,5.206379629564744e-05,4.978251895011585e-05,1.1278800145791186,0.9647031163903709,1.0089105090855923
OURS:blend159_hybrid,OURS:w14a_repro159av_rescale,ours,ours,0.9700244514017536,0.9700271740621013,2.722660347620476e-06,0.9972206696226422,2.287537695391309e-05,-2.4530648720260436e-06,4.121509145293438e-05,2.233020409918874e-05,2.135176241116234e-05,0.5550242920129306,1.024414145625483,1.0713577883366776
OURS:blend159_hybrid,OURS:blend159_rankraw,ours,ours,0.9700244514017536,0.9700325394457389,8.08804398522156e-06,0.9989191842113796,2.4990678991054475e-05,-8.27403788941591e-06,2.5677804687690286e-05,2.525434022346028e-05,2.4147771776146664e-05,0.9732404812252033,0.9895597655661234,1.0349062109217233
OURS:blend159_hybrid,OURS:blend156,ours,ours,0.9700244514017536,0.9700416046775031,1.7153275749470787e-05,0.9994078447815277,1.6240018901451216e-05,-1.6418359799971512e-05,1.900786616790117e-05,1.578341605824362e-05,1.5091834728209476e-05,0.854384114345036,1.028929278777335,1.07607982686794
OURS:blend159_hybrid,OURS:blend160orig_h3,ours,ours,0.9700244514017536,0.970046331122863,2.1879721109341332e-05,0.9993779718191705,1.4642410463061912e-05,-2.169557625443368e-05,1.948137744375543e-05,1.4280710252099973e-05,1.3654972924164478e-05,0.7516106345835107,1.0253278866790783,1.0723134014531819
OURS:blend159_hybrid,OURS:w16h_h3av6,ours,ours,0.9700244514017536,0.9700487290113214,2.4277609567802116e-05,0.9994241163134836,1.382132992787455e-05,-2.4181475177881114e-05,1.8744315408670507e-05,1.3402583362110969e-05,1.2815322886098802e-05,0.7373611479820306,1.031243720292565,1.0785003273594453
OURS:blend159_hybrid,OURS:w16n_finegrid,ours,ours,0.9700244514017536,0.9700556964750705,3.124507331686566e-05,0.9993742021700749,1.597875055751588e-05,-3.125216531201125e-05,1.9542833421236094e-05,1.554100345801425e-05,1.4860043911494205e-05,0.8176271174758453,1.0281672351907167,1.0752828627347701
OURS:blend159_hybrid,SYN:iv16s0a,ours,synth,0.9700244514017536,0.9691870409336699,0.0008374104680837213,0.9936927304309504,9.270212821735695e-05,0.0008419246559317561,6.245278013880792e-05,9.759234098649563e-05,9.331614116184897e-05,1.4843555084548141,0.9498914287770249,0.9934200778466924
OURS:blend159_hybrid,SYN:iv16s0b,ours,synth,0.9700244514017536,0.9692906053011139,0.0007338461006397567,0.995458680733051,9.230786564499321e-05,0.0007396708266977558,5.309093864839e-05,9.326506268919141e-05,8.917847105007532e-05,1.7386745835542403,0.9897368101559306,1.0350913685564387
OURS:blend159_hybrid,SYN:rd16s0a,ours,synth,0.9700244514017536,0.9692899839659375,0.0007344674358161773,0.9949522837382337,9.098951444569383e-05,0.000739790252310437,5.5913552659559655e-05,9.244639468483253e-05,8.839567458995133e-05,1.627324863431606,0.9842408106437737,1.0293435155936619
OURS:blend159_hybrid,SYN:rd16s0b,ours,synth,0.9700244514017536,0.9692475740203867,0.0007768773813668917,0.9947716632600458,9.146049512464515e-05,0.0007819261811597132,5.68820905876506e-05,9.526174713326539e-05,9.108766684920733e-05,1.607896161687519,0.9600967636746939,1.0040930708660594
OURS:blend159_hybrid,SYN:iv24s0a,ours,synth,0.9700244514017536,0.9691399966837544,0.0008844547179992501,0.9940227156156998,9.631962994605135e-05,0.00089170639858903,6.086145350421645e-05,0.00010012614187643273,9.573891859634158e-05,1.5826048245689428,0.9619828362598944,1.0060655724779823
OURS:blend159_hybrid,SYN:iv24s0b,ours,synth,0.9700244514017536,0.9691464441379899,0.000878007263763747,0.9951051883997137,9.944774784779743e-05,0.0008865938360561839,5.519973234882087e-05,0.00010043144739630962,9.60308465560804e-05,1.8015983704298115,0.9902052636498363,1.0355812888697342
OURS:blend159_hybrid,SYN:rd24s0a,ours,synth,0.9700244514017536,0.9692243444524757,0.0008001069492779012,0.9947659994024975,9.487577567851978e-05,0.0008069571449343068,5.6923618560890704e-05,9.62022947310631e-05,9.19870025093456e-05,1.6667207404784357,0.9862111495754685,1.03140414504626
OURS:blend159_hybrid,SYN:rd24s0b,ours,synth,0.9700244514017536,0.9690397111971055,0.0009847402046481157,0.9944099166369831,0.00010236089514636467,0.0009937493536809983,5.9033647849675716e-05,0.00010543175829971333,0.00010081205903032284,1.7339415549419916,0.9708734521469419,1.0153635996619805
OURS:blend159_hybrid,SYN:iv40s0a,ours,synth,0.9700244514017536,0.9690568461491886,0.000967605252565007,0.9948324357614547,0.00010255153690085505,0.0009745556764100573,5.665423439096017e-05,0.00010425591365478262,9.968773632465127e-05,1.8101301341955531,0.9836519896648627,1.028727711971283
OURS:blend159_hybrid,SYN:iv40s0b,ours,synth,0.9700244514017536,0.9692238766636352,0.0008005747381184536,0.9954129189698085,9.522434890974e-05,0.0008070649380217344,5.323257067584532e-05,9.633996352147788e-05,9.211863907170354e-05,1.7888361899634648,0.9884200224812295,1.0337142392607324
OURS:blend159_hybrid,SYN:rd40s0a,ours,synth,0.9700244514017536,0.9691779605091455,0.0008464908926081316,0.9952530290056334,9.678275347507875e-05,0.0008550086663300584,5.4165302491263267e-05,9.847288144545287e-05,9.41580990136249e-05,1.7868035259415302,0.9828366150602557,1.0278749729332797
OURS:blend159_hybrid,SYN:rd40s0b,ours,synth,0.9700244514017536,0.9690843874366427,0.0009400639651109266,0.9952629649279944,0.00010186463078923915,0.0009451055016221077,5.4236316162695105e-05,0.00010319382568562988,9.867218582290163e-05,1.8781627882629648,0.9871194338657431,1.0323540513439864
OURS:blend159_hybrid,SYN:iv86s0a,ours,synth,0.9700244514017536,0.9673277004087414,0.0026967509930122535,0.9923636471687342,0.00017168782967850684,0.002698958048295554,7.032957295667422e-05,0.00017325305752212872,0.00016566163501185058,2.44118970812283,0.9909656552905454,1.0363765253567923
OURS:blend159_hybrid,SYN:iv86s0b,ours,synth,0.9700244514017536,0.9671389428213523,0.0028855085804013747,0.9921644252559826,0.00017954853016640288,0.0028877582973469342,7.14012295405903e-05,0.00017966576582464984,0.00017179335792308424,2.5146419931652972,0.9993474791499156,1.0451424451857494
OURS:blend159_hybrid,SYN:rd86s0a,ours,synth,0.9700244514017536,0.9671813486261908,0.002843102775562878,0.9924352106495009,0.00017749503234831717,0.0028450521467350354,7.013072484390348e-05,0.00017815222589091014,0.00017034613670999238,2.530916837711067,0.9963110562368421,1.0419668785943499
OURS:blend159_hybrid,SYN:rd86s0b,ours,synth,0.9700244514017536,0.9672795553078654,0.0027448960938882827,0.9922365879728203,0.00017396642584479108,0.0027474841663200473,7.094509911895495e-05,0.00017498552081742104,0.00016731818703004216,2.4521274620125397,0.9941761182989918,1.0397341074079127
OURS:blend159_hybrid,STK:s0a,ours,stackhalf,0.9700244514017536,0.9699188896278209,0.00010556177393272748,0.9979121377405392,3.764752653628811e-05,0.00010727277136798156,3.574871289418487e-05,4.242717978141825e-05,4.056814968840452e-05,1.0531155806286976,0.887344544941366,0.9280069913331244
OURS:blend159_hybrid,STK:s0b,ours,stackhalf,0.9700244514017536,0.9698489422056923,0.00017550919606135196,0.9973178508627859,4.856208745111538e-05,0.00017765583145883866,4.0483630857052936e-05,4.998728463329905e-05,4.779699371884036e-05,1.1995487169267833,0.9714888057505273,1.0160071517630498
OURS:blend159_hybrid,STK:s1a,ours,stackhalf,0.9700244514017536,0.9699951526153978,2.9298786355824724e-05,0.9991897328530646,3.090311393566279e-05,3.122756712981789e-05,2.2232788899950218e-05,3.1573648585182175e-05,3.0190187248169123e-05,1.389979191307483,0.9787628392800295,1.0236145169168138
OURS:blend159_hybrid,STK:s1b,ours,stackhalf,0.9700244514017536,0.9697817311143507,0.00024272028740290885,0.9968381302084769,5.207471401963887e-05,0.00024414929263468855,4.4110145858028586e-05,5.430087411995402e-05,5.192157482205073e-05,1.1805609119327052,0.9590032363862611,1.0029494328342887
OURS:blend159_hybrid,STK:s2a,ours,stackhalf,0.9700244514017536,0.9698956376462755,0.0001288137554781299,0.9980051354012875,4.294983782398794e-05,0.00013043194251385098,3.493919859055498e-05,4.464543151616308e-05,4.268920437281473e-05,1.2292736970675238,0.9620208913971123,1.0061053714868293
OURS:blend159_hybrid,STK:s2b,ours,stackhalf,0.9700244514017536,0.9698705691099355,0.0001538822918181193,0.9984896057307339,4.401726278812282e-05,0.00015679198681811557,3.041385845992291e-05,4.624811478662934e-05,4.422166293250087e-05,1.447276505416945,0.9517633960043821,0.9953778277246145
OURS:blend159_hybrid,STK:s3a,ours,stackhalf,0.9700244514017536,0.9698157168164734,0.0002087345852802569,0.9971547428948089,4.912666527194653e-05,0.0002113736236521784,4.174597708650691e-05,5.150216639764589e-05,4.924549796759961e-05,1.176799986502776,0.9538757048129156,0.9975869328048776
OURS:w14a_repro159av_rescale,OURS:blend159_rankraw,ours,ours,0.9700271740621013,0.9700325394457389,5.365383637601084e-06,0.9972659875816382,2.5307902476700836e-05,-5.820973017389866e-06,4.0880645029347434e-05,2.611951320928624e-05,2.497503551076622e-05,0.6190680812040216,0.9689270345093242,1.013327987693596
OURS:w14a_repro159av_rescale,OURS:blend156,ours,ours,0.9700271740621013,0.9700416046775031,1.443061540185031e-05,0.9978284730010506,1.3519508262420221e-05,-1.3965294927945468e-05,3.6436245136751855e-05,1.4087428034400837e-05,1.3470159745911242e-05,0.37104559516709384,0.9596860569158697,1.0036635435243415
OURS:w14a_repro159av_rescale,OURS:blend160orig_h3,ours,ours,0.9700271740621013,0.970046331122863,1.9157060761720857e-05,0.9987562869186596,1.3639459051202017e-05,-1.9242511382407638e-05,2.757465871380937e-05,1.42371737962568e-05,1.3613344103520546e-05,0.4946374565416248,0.9580173176496636,1.0019183345020066
OURS:w14a_repro159av_rescale,OURS:w16h_h3av6,ours,ours,0.9700271740621013,0.9700487290113214,2.155494922018164e-05,0.9988070591179259,1.3310845892638956e-05,-2.172841030585507e-05,2.7005180439423385e-05,1.3702106124592723e-05,1.3101721471299274e-05,0.4928997205738785,0.9714452487525602,1.0159615987714128
OURS:w14a_repro159av_rescale,OURS:w16n_finegrid,ours,ours,0.9700271740621013,0.9700556964750705,2.852241296924518e-05,0.9988030048339515,1.5205337715705537e-05,-2.8799100439985207e-05,2.705528172653037e-05,1.5669240376083013e-05,1.4982661877491364e-05,0.562009956850503,0.9703940555353556,1.0148622347640843
OURS:w14a_repro159av_rescale,SYN:iv16s0a,ours,synth,0.9700271740621013,0.9691870409336699,0.0008401331284313418,0.9929357152460517,9.148434214043387e-05,0.0008443777208037822,6.616033261201688e-05,9.698633678106608e-05,9.273669021921443e-05,1.38276726444113,0.9432704149549205,0.9864956569420344
OURS:w14a_repro159av_rescale,SYN:iv16s0b,ours,synth,0.9700271740621013,0.9692906053011139,0.0007365687609873772,0.9937771929369336,9.015014537022208e-05,0.0007421238915697819,6.220914924587278e-05,9.180020976054104e-05,8.777780352545677e-05,1.4491460896518051,0.982025483442542,1.0270266713164826
OURS:w14a_repro159av_rescale,SYN:rd16s0a,ours,synth,0.9700271740621013,0.9692899839659375,0.0007371900961637978,0.993931393742753,8.929814656090065e-05,0.0007422433171824631,6.13686069994178e-05,9.174797977406422e-05,8.77278620982742e-05,1.4551111867627664,0.9732982326237977,1.0178994953834322
OURS:w14a_repro159av_rescale,SYN:rd16s0b,ours,synth,0.9700271740621013,0.9692475740203867,0.0007796000417145121,0.9933649713457691,8.972947355848639e-05,0.0007843792460317392,6.41427410930446e-05,9.388464562156635e-05,8.97709057411027e-05,1.3989030095911559,0.9557417292724437,0.9995384675884211
OURS:w14a_repro159av_rescale,SYN:iv24s0a,ours,synth,0.9700271740621013,0.9691399966837544,0.0008871773783468706,0.9929929736821066,9.5225222830223e-05,0.0008941594634610559,6.596131114770321e-05,9.952624651417928e-05,9.516530882593831e-05,1.4436526681070796,0.9567850307371581,1.0006295782047454
OURS:w14a_repro159av_rescale,SYN:iv24s0b,ours,synth,0.9700271740621013,0.9691464441379899,0.0008807299241113675,0.9937457003522373,9.803310586619325e-05,0.00088904690092821,6.245819034647005e-05,9.958257949835162e-05,9.52191734699253e-05,1.5695796711749237,0.9844403143605653,1.0295521615418846
OURS:w14a_repro159av_rescale,SYN:rd24s0a,ours,synth,0.9700271740621013,0.9692243444524757,0.0008028296096255216,0.9937039254854465,9.332430108552595e-05,0.0008094102098063329,6.249464479516658e-05,9.532892164363415e-05,9.115189797665736e-05,1.4933167696433374,0.9789715385053654,1.0238327797565434
OURS:w14a_repro159av_rescale,SYN:rd24s0b,ours,synth,0.9700271740621013,0.9690397111971055,0.0009874628649957362,0.9930987470363295,0.00010140604432856923,0.0009962024185530243,6.565763048694252e-05,0.00010485102437679358,0.00010025677110320822,1.5444670113207342,0.9671440496771453,1.0114632978173406
OURS:w14a_repro159av_rescale,SYN:iv40s0a,ours,synth,0.9700271740621013,0.9690568461491886,0.0009703279129126274,0.9930695007286938,0.00010201760023956214,0.0009770087412820834,6.567547808977465e-05,0.00010422225458140298,9.965555208958608e-05,1.5533590802355466,0.9788466066993505,1.0237021229670442
OURS:w14a_repro159av_rescale,SYN:iv40s0b,ours,synth,0.9700271740621013,0.9692238766636352,0.0008032973984660741,0.9938444339269972,9.504732852227636e-05,0.0008095180028937605,6.17271114913791e-05,9.664627652303638e-05,9.241153036833816e-05,1.539798740388991,0.9834556688753663,1.0285223948075777
OURS:w14a_repro159av_rescale,SYN:rd40s0a,ours,synth,0.9700271740621013,0.9691779605091455,0.0008492135529557521,0.9937711866186769,9.706651060389235e-05,0.0008574617312020845,6.210808846889914e-05,9.915399216202272e-05,9.480936552831047e-05,1.5628642419497223,0.9789470750232696,1.023807195238617
OURS:w14a_repro159av_rescale,SYN:rd40s0b,ours,synth,0.9700271740621013,0.9690843874366427,0.0009427866254585471,0.9934004221270861,0.00010087135742796697,0.0009475585664941338,6.408059913561251e-05,0.0001027924349122584,9.82883827734986e-05,1.5741325578822212,0.9813111005111298,1.026279551881739
OURS:w14a_repro159av_rescale,SYN:iv86s0a,ours,synth,0.9700271740621013,0.9673277004087414,0.002699473653359874,0.9897883208552063,0.00017207615794502206,0.0027014111131675803,8.140782785807422e-05,0.00017459141973947488,0.00016694135426376238,2.1137544444131136,0.9855934398253586,1.0307581288285637
OURS:w14a_repro159av_rescale,SYN:iv86s0b,ours,synth,0.9700271740621013,0.9671389428213523,0.002888231240748995,0.989447733522689,0.00017943249149059048,0.0028902113622189607,8.294014466913442e-05,0.0001806350791427792,0.00017272019887710065,2.163397377788334,0.9933424467833396,1.0388622330053359
OURS:w14a_repro159av_rescale,SYN:rd86s0a,ours,synth,0.9700271740621013,0.9671813486261908,0.0028458254359104984,0.9897302732794667,0.00017721674406148666,0.002847505211607062,8.179206241441498e-05,0.0001790400598433749,0.00017119506847655333,2.166674110301614,0.9898161574371496,1.0351743519163232
OURS:w14a_repro159av_rescale,SYN:rd86s0b,ours,synth,0.9700271740621013,0.9672795553078654,0.002747618754235903,0.9896640518034544,0.0001745236209402618,0.0027499372311920733,8.1939563801422e-05,0.00017640083603098606,0.00016867148743171837,2.1299066390347696,0.9893582415312674,1.034695452074628
OURS:w14a_repro159av_rescale,STK:s0a,ours,stackhalf,0.9700271740621013,0.9699188896278209,0.00010828443428034795,0.9967383617219808,3.9092273855653735e-05,0.0001097258362400076,4.472621059700581e-05,4.353268208445152e-05,4.1625212239848765e-05,0.8740350084178775,0.8979982850543511,0.9391489376774831
OURS:w14a_repro159av_rescale,STK:s0b,ours,stackhalf,0.9700271740621013,0.9698489422056923,0.00017823185640897243,0.9959737240589933,5.006895520213048e-05,0.0001801088963308647,4.9650640287660505e-05,5.203732417226042e-05,4.9757206754733856e-05,1.008425166564749,0.9621739011096343,1.006265392849187
OURS:w14a_repro159av_rescale,STK:s1a,ours,stackhalf,0.9700271740621013,0.9699951526153978,3.20214467034452e-05,0.9967714365312869,3.321318274490441e-05,3.3680632001843935e-05,4.442423345849804e-05,3.364598464061478e-05,3.2171719834935305e-05,0.7476365973975172,0.987136595931631,1.0323719998592733
OURS:w14a_repro159av_rescale,STK:s1b,ours,stackhalf,0.9700271740621013,0.9697817311143507,0.00024544294775052933,0.9955564777087949,5.3984501974507436e-05,0.0002466023575067146,5.234361916246429e-05,5.666818598380178e-05,5.418515827366099e-05,1.0313482873041349,0.9526421401584753,0.9962968402133265
OURS:w14a_repro159av_rescale,STK:s2a,ours,stackhalf,0.9700271740621013,0.9698956376462755,0.00013153641582575037,0.9965986310233186,4.638443310189293e-05,0.00013288500738587702,4.5668618351834814e-05,4.822925070636e-05,4.611599149637841e-05,1.0156741056745666,0.9617489888926722,1.005821009086091
OURS:w14a_repro159av_rescale,STK:s2b,ours,stackhalf,0.9700271740621013,0.9698705691099355,0.00015660495216573977,0.9965982563701506,4.691624241521148e-05,0.0001592450516901416,4.568901001001475e-05,4.884474340717236e-05,4.670451517736113e-05,1.0268605602294234,0.9605177372745152,1.0045333355254051
OURS:w14a_repro159av_rescale,STK:s3a,ours,stackhalf,0.9700271740621013,0.9698157168164734,0.00021145724562787738,0.9966548425422379,5.010003853127347e-05,0.00021382668852420444,4.5310278225459386e-05,5.323714251653796e-05,5.090445270509661e-05,1.1057102382373536,0.9410730208840575,0.984197567578551
OURS:blend159_rankraw,OURS:blend156,ours,ours,0.9700325394457389,0.9700416046775031,9.065231764249226e-06,0.9993162050406023,1.9314572258388894e-05,-8.1443219105556e-06,2.0427248714474515e-05,2.02921473766911e-05,1.940300714112776e-05,0.9455297934813321,0.9518249547396294,0.9954422073807614
OURS:blend159_rankraw,OURS:blend160orig_h3,ours,ours,0.9700325394457389,0.970046331122863,1.3791677124119772e-05,0.9994495262661022,1.6692830711116444e-05,-1.3421538365017772e-05,1.8327966197285813e-05,1.7095531740402e-05,1.6346457488349127e-05,0.9107846736201687,0.9764440770020713,1.0211894976642
OURS:blend159_rankraw,OURS:w16h_h3av6,ours,ours,0.9700325394457389,0.9700487290113214,1.6189565582580556e-05,0.9994456435519979,1.6000954885804273e-05,-1.5907437288465206e-05,1.8391963325299068e-05,1.638196515257755e-05,1.5664157220062504e-05,0.8699971070404516,0.9767420902666657,1.0215011673472225
OURS:blend159_rankraw,OURS:w16n_finegrid,ours,ours,0.9700325394457389,0.9700556964750705,2.3157029331644097e-05,0.9993642976588751,1.927836937585575e-05,-2.297812742259534e-05,1.969830009391803e-05,1.9470045504510636e-05,1.8616927274835508e-05,0.9786818803622583,0.990155332271284,1.0355290693923649
OURS:blend159_rankraw,SYN:iv16s0a,ours,synth,0.9700325394457389,0.9691870409336699,0.0008454985120689429,0.9949272667922442,9.300446860935036e-05,0.0008501986938211721,5.601227664150184e-05,9.906665709897762e-05,9.472585722233978e-05,1.6604300732964576,0.9388069743428354,0.9818276797543358
OURS:blend159_rankraw,SYN:iv16s0b,ours,synth,0.9700325394457389,0.9692906053011139,0.0007419341446249783,0.9961574306829696,9.300542880091132e-05,0.0007479448645871718,4.883951233023627e-05,9.4555348822023e-05,9.041222076540544e-05,1.9043070735850114,0.9836083305659522,1.0286820521999402
OURS:blend159_rankraw,SYN:rd16s0a,ours,synth,0.9700325394457389,0.9692899839659375,0.0007425554798013989,0.9960003507927614,9.111406527703547e-05,0.0007480642901998529,4.977504734460517e-05,9.379110130155747e-05,8.96814602489401e-05,1.8305168982809776,0.9714574625164621,1.0159743722294297
OURS:blend159_rankraw,SYN:rd16s0b,ours,synth,0.9700325394457389,0.9692475740203867,0.0007849654253521132,0.9956780524089252,9.234422631585318e-05,0.0007902002190491291,5.1720729870882997e-05,9.672709895754913e-05,9.248881140936862e-05,1.7854393498773848,0.9546882653472377,0.9984367288181973
OURS:blend159_rankraw,SYN:iv24s0a,ours,synth,0.9700325394457389,0.9691399966837544,0.0008925427619844717,0.9951465978745742,9.717948994969029e-05,0.0008999804364784458,5.484595463542186e-05,0.00010172945677342173,9.727198110659558e-05,1.771862493700267,0.9552738511730637,0.9990491490370291
OURS:blend159_rankraw,SYN:iv24s0b,ours,synth,0.9700325394457389,0.9691464441379899,0.0008860953077489686,0.9958439901642622,0.00010069925812125714,0.0008948678739455998,5.086725436038959e-05,0.00010212134394831514,9.76466969763269e-05,1.9796479953058328,0.9860745484530861,1.0312612841955144
OURS:blend159_rankraw,SYN:rd24s0a,ours,synth,0.9700325394457389,0.9692243444524757,0.0008081949932631227,0.9956749908846086,9.541041819090448e-05,0.0008152311828237228,5.174879558792404e-05,9.733476786586872e-05,9.306985411267117e-05,1.8437224887446308,0.9802295755447213,1.0251484661768118
OURS:blend159_rankraw,SYN:rd24s0b,ours,synth,0.9700325394457389,0.9690397111971055,0.0009928282486333373,0.9953713120810873,0.00010388954609570274,0.0010020233915704142,5.372178529183578e-05,0.0001075313756034026,0.0001028196774839476,1.933843887192838,0.9661324010107369,1.0104052904846172
OURS:blend159_rankraw,SYN:iv40s0a,ours,synth,0.9700325394457389,0.9690568461491886,0.0009756932965502285,0.9955023235709974,0.00010341608401823256,0.0009828297142994733,5.285847178920485e-05,0.00010607197023310575,0.00010142421882222919,1.9564713189334573,0.9749614699431285,1.0196389503329042
OURS:blend159_rankraw,SYN:iv40s0b,ours,synth,0.9700325394457389,0.9692238766636352,0.0008086627821036751,0.9961404602539027,9.543127607335057e-05,0.0008153389759111504,4.883240823537898e-05,9.690187412731671e-05,9.265592846229263e-05,1.9542611049071874,0.984823843014285,1.0299532653454269
OURS:blend159_rankraw,SYN:rd40s0a,ours,synth,0.9700325394457389,0.9691779605091455,0.0008545789365933532,0.9961120482125795,9.781936021918191e-05,0.0008632827042194743,4.9023516705088616e-05,9.978524986568592e-05,9.541296343762479e-05,1.9953558372328746,0.9802987951711284,1.0252208577834423
OURS:blend159_rankraw,SYN:rd40s0b,ours,synth,0.9700325394457389,0.9690843874366427,0.0009481520090961482,0.995823861368339,0.00010191501188957704,0.0009533795395115236,5.092785758403038e-05,0.00010430247569575575,9.973225815847872e-05,2.0011643278223206,0.977110190431694,1.02188613565362
OURS:blend159_rankraw,SYN:iv86s0a,ours,synth,0.9700325394457389,0.9673277004087414,0.002704839036997475,0.9927812394760399,0.00017005637280447308,0.00270723208618497,6.838435040484614e-05,0.0001731676348033135,0.00016557995525699672,2.486773242674859,0.982033236162322,1.0270347793036212
OURS:blend159_rankraw,SYN:iv86s0b,ours,synth,0.9700325394457389,0.9671389428213523,0.0028935966243865963,0.9923668546574244,0.00017708259497142256,0.00289603233523635,7.047780676672987e-05,0.00017874194122942464,0.00017091001251436254,2.5126008185461455,0.9907165254747221,1.0361159792001144
OURS:blend159_rankraw,SYN:rd86s0a,ours,synth,0.9700325394457389,0.9671813486261908,0.0028511908195480995,0.9925824024612048,0.00017510156461915733,0.0028533261846244514,6.944994485784364e-05,0.00017748793170231972,0.00016971094987413117,2.521262831490664,0.9865547642576354,1.031763505825783
OURS:blend159_rankraw,SYN:rd86s0b,ours,synth,0.9700325394457389,0.9672795553078654,0.0027529841378735043,0.9927334892389807,0.00017227378995094572,0.0027557582042094632,6.864192422759834e-05,0.0001746304282982103,0.00016697865358599072,2.509745929903301,0.986504995892009,1.0317114568313854
OURS:blend159_rankraw,STK:s0a,ours,stackhalf,0.9700325394457389,0.9699188896278209,0.00011364981791794904,0.9976346323810822,4.215961074919853e-05,0.00011554680925739747,3.80531055464086e-05,4.680902330984091e-05,4.4757994148678356e-05,1.1079151134664094,0.9006727286346752,0.9419459372810934
OURS:blend159_rankraw,STK:s0b,ours,stackhalf,0.9700325394457389,0.9698489422056923,0.00018359724004657352,0.9979335582131619,5.0546772246866186e-05,0.00018592986934825456,3.5537011555875555e-05,5.193972939942691e-05,4.9663888288281136e-05,1.4223698064028396,0.9731812782109701,1.0177771815501078
OURS:blend159_rankraw,STK:s1a,ours,stackhalf,0.9700325394457389,0.9699951526153978,3.7386830341046284e-05,0.9985374056527577,3.596669605872699e-05,3.95016050192338e-05,2.9872606714787322e-05,3.73101072588541e-05,3.567529173434551e-05,1.2040025968313979,0.963993370729099,1.0081682394232796
OURS:blend159_rankraw,STK:s1b,ours,stackhalf,0.9700325394457389,0.9697817311143507,0.0002508083313881304,0.9961868417674687,5.4348085643266725e-05,0.00025242333052410444,4.844401475290145e-05,5.748732492873453e-05,5.496840503917398e-05,1.1218741039626916,0.945392496704979,0.9887149828075751
OURS:blend159_rankraw,STK:s2a,ours,stackhalf,0.9700325394457389,0.9698956376462755,0.00013690179946335146,0.9979016619517181,4.7977660195444217e-05,0.0001387059804032669,3.583647243863024e-05,4.9081580410923994e-05,4.6930974703293554e-05,1.338794165011796,0.977508462314427,1.0223026582926948
